Record ID,File Name,Assignment ID,Year,Person,Keywords,Creators,Date
208782941,211021-203741ILCE-9157mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782942,211021-203749ILCE-9161mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782943,211021-203916ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782944,211021-203917ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782945,211021-203943ILCE-970mm.jpg,,2021-10-01,"Unidentified,Bill De Blasio,Jim Gaffigan","Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782946,211021-204006ILCE-9122mm.jpg,,2021-10-01,Kathy Hochul,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782947,211021-204024ILCE-9113mm.jpg,,2021-10-01,Brian Kilmeade,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782948,211021-204025NIKOND585mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782949,211021-204042NIKOND585mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782950,211021-204115NIKOND585mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782951,211021-204208NIKOND585mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782952,211021-204308NIKOND535mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782953,211021-204324NIKOND585mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782954,211021-204341NIKOND532mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782955,211021-204345ILCE-9180mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782956,211021-204357NIKOND535mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782957,211021-204405NIKOND535mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782959,211021-204417NIKOND535mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782960,211021-204430NIKOND530mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782961,211021-204443ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782962,211021-204512ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782963,211021-204529ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782964,211021-204536ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782965,211021-204544NIKOND535mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782966,211021-204547NIKOND531mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782967,211021-204621NIKOND585mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782968,211021-204641ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782969,211021-204706NIKOND524mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782970,211021-204849ILCE-9180mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782971,211021-204947ILCE-9165mm.jpg,,2021-10-01,Mary Callahan Erdoes,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782972,211021-204948ILCE-9165mm.jpg,,2021-10-01,Mary Callahan Erdoes,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782973,211021-204950ILCE-9180mm.jpg,,2021-10-01,Mary Callahan Erdoes,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782975,211021-205016ILCE-9180mm.jpg,,2021-10-01,Mary Callahan Erdoes,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782976,211021-205028NIKOND5200mm.jpg,,2021-10-01,Mary Callahan Erdoes,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782977,211021-205033ILCE-9180mm.jpg,,2021-10-01,Mary Callahan Erdoes,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782978,211021-205046ILCE-9142mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782979,211021-205052ILCE-9133mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782980,211021-205159ILCE-9136mm.jpg,,2021-10-01,Mary Callahan Erdoes,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782981,211021-205200ILCE-9136mm.jpg,,2021-10-01,Mary Callahan Erdoes,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782982,211021-205201ILCE-9136mm.jpg,,2021-10-01,Mary Callahan Erdoes,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782983,211021-205202NIKOND5200mm.jpg,,2021-10-01,"Unidentified,Mary Callahan Erdoes","Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782984,211021-205205ILCE-9180mm.jpg,,2021-10-01,Mary Callahan Erdoes,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782985,211021-205214NIKOND5200mm.jpg,,2021-10-01,"Unidentified,Mary Callahan Erdoes","Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782986,211021-205235ILCE-9180mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782987,211021-205331ILCE-9180mm.jpg,,2021-10-01,"Unidentified,Mary Callahan Erdoes","Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Mary Callahan Erdoes",The Brenizers,
208782988,211021-205536ILCE-970mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782989,211021-205545ILCE-9107mm.jpg,,2021-10-01,Brooke Shields,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Brooke Shields",The Brenizers,
208782990,211021-205552ILCE-9180mm.jpg,,2021-10-01,Mary Callahan Erdoes,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782991,211021-205600ILCE-9121mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782992,211021-205617ILCE-9180mm.jpg,,2021-10-01,Frank A. Bennack,"Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208782993,211021-205635ILCE-985mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782994,211021-205641ILCE-9126mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208782995,211021-205701NIKOND5175mm.jpg,,2021-10-01,Frank A. Bennack,"Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208782996,211021-205723NIKOND5200mm.jpg,,2021-10-01,Frank A. Bennack,"Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208782997,211021-205726NIKOND5185mm.jpg,,2021-10-01,Frank A. Bennack,"Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208782998,211021-205807NIKOND5200mm.jpg,,2021-10-01,Frank A. Bennack,"Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208782999,211021-205839NIKOND5200mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783000,211021-205850ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783001,211021-205908ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783002,211021-205921NIKOND5200mm.jpg,,2021-10-01,Frank A. Bennack,"Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208783003,211021-205924ILCE-9180mm.jpg,,2021-10-01,Frank A. Bennack,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities,Frank Bennack,FAB,Frank A. Bennack",The Brenizers,
208783004,211021-205934NIKOND598mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783005,211021-205949ILCE-9180mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783006,211021-205950ILCE-9180mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783007,211021-210016ILCE-9180mm.jpg,,2021-10-01,Frank A. Bennack,"Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208783008,211021-210027ILCE-9180mm.jpg,,2021-10-01,Frank A. Bennack,"Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208783009,211021-210211ILCE-9180mm.jpg,,2021-10-01,Frank A. Bennack,"Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208783010,211021-210223ILCE-9180mm.jpg,,2021-10-01,"Frank A. Bennack,Unidentified","Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208783011,211021-210232ILCE-9180mm.jpg,,2021-10-01,"Frank A. Bennack,Unidentified","Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208783012,211021-210314ILCE-9180mm.jpg,,2021-10-01,"Frank A. Bennack,Unidentified","Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208783013,211021-210511ILCE-9180mm.jpg,,2021-10-01,"Frank A. Bennack,Unidentified","Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities",The Brenizers,
208783014,211021-210552NIKOND5200mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783015,211021-210658ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783016,211021-210723NIKOND5105mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783018,211021-210742ILCE-9180mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783019,211021-210809ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783020,211021-210817ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783021,211021-210821ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783022,211021-210900ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783024,211021-210906ILCE-7M385mm.jpg,,2021-10-01,Unidentified,"Archdiocese of New York,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Events,Dinners,Catholic charities",The Brenizers,
208783025,211021-210954ILCE-9180mm.jpg,,2021-10-01,"Frank A. Bennack,Cardinal Timothy Dolan,Unidentified","Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities,Cardinal Timothy Dolan",The Brenizers,
208783026,211021-210956NIKOND5200mm.jpg,,2021-10-01,"Frank A. Bennack,Cardinal Timothy Dolan,Unidentified,Mary Callahan Erdoes","Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities,Cardinal Timothy Dolan,Mary Callahan Erdoes",The Brenizers,
208783027,211021-211000ILCE-9180mm.jpg,,2021-10-01,"Frank A. Bennack,Cardinal Timothy Dolan,Unidentified,Mary Callahan Erdoes","Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities,Cardinal Timothy Dolan,Mary Callahan Erdoes",The Brenizers,
208783028,211021-211001ILCE-9180mm.jpg,,2021-10-01,"Frank A. Bennack,Cardinal Timothy Dolan,Unidentified,Mary Callahan Erdoes","Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities,Cardinal Timothy Dolan,Mary Callahan Erdoes",The Brenizers,
208783029,211021-211002ILCE-9180mm-2.jpg,,2021-10-01,"Frank A. Bennack,Cardinal Timothy Dolan,Unidentified,Mary Callahan Erdoes","Archdiocese of New York,Frank Bennack,FAB,Corporate,Al Smith Dinner 2021,2021,Al Smith Dinner,Alfred E. Smith Memorial Foundation,Alfred E. Smith Memorial Foundation Dinner,Charities,Executives,Frank A. Bennack,Events,Dinners,Catholic charities,Cardinal Timothy Dolan,Mary Callahan Erdoes",The Brenizers,
